,Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,class
8344,167830,336360686,33.7509,-2.0841,-2.2696,1,31.2261,-0.7748,0.829,-1,Zee
8345,166784,81567901,52.8084,-0.3466,-1.5643,-1,36.8355,0.6547,0.6672,1,Zmumu
8346,173381,150379286,31.4987,1.4057,1.5717,1,52.7954,0.5022,-1.5452,-1,Zmumu
8347,163301,11624023,37.9489,0.0073,0.7668,-1,35.7294,-1.1564,-2.3672,1,Zee
8348,172802,320758170,38.7734,-0.1496,0.3042,-1,30.8686,-1.8375,-2.7533,1,Zee
8349,166438,35064031,46.5949,1.5297,-2.4142,-1,43.5737,1.7805,1.0081,1,Zmumu
8350,167913,76514937,41.6037,-0.8272,0.7187,-1,43.8538,-0.618,-2.2984,1,Zee
8351,165548,250967759,74.8247,0.1015,-0.5244,-1,44.1589,-0.4558,1.1001,1,Zmumu
8352,172163,575466700,45.8923,-0.8903,-2.2133,1,51.8852,-0.6999,1.7749,-1,Zee
8353,173381,183908287,42.3894,-1.0463,-2.5148,1,32.4853,0.7859,-2.4994,-1,Zmumu
8354,165570,194784131,34.8506,-1.2855,-1.6808,-1,31.6698,-2.0233,1.8129,-1,Zee
8355,167830,304626138,40.5665,0.0902,-0.5141,-1,26.339,-2.0955,-2.9897,1,Zee
8356,163589,14717419,11.3741,-2.262,-2.0041,1,8.2742,2.0676,0.3253,-1,Zmumu
8357,166895,134375419,32.5017,-1.0041,2.6097,1,21.2464,1.2853,-0.5501,-1,Zmumu
8358,167830,114828084,40.076,-1.7625,1.8461,1,44.4909,-0.9793,-1.0093,-1,Zee
8359,167102,274658963,25.522,2.0435,-2.0918,-1,49.4887,1.6061,1.659,1,Zmumu
8360,173692,1225964091,27.4725,-1.5442,-1.6909,1,22.8717,0.4976,1.3547,-1,Zmumu
8361,173692,537389252,21.1363,-0.1176,-2.6838,-1,96.5573,-0.6572,1.3189,1,Zmumu
8362,173692,526964506,28.0796,1.0967,0.0714,1,44.4145,-0.1207,-2.9486,-1,Zmumu
8363,166438,54985871,54.63,-1.0871,1.9512,1,37.1923,-0.6369,-0.6836,-1,Zmumu
8364,167830,329934356,31.1422,0.5909,1.8262,-1,25.0557,-1.4726,-1.2364,1,Zee
8365,167098,350500572,42.4081,-1.6448,3.0913,-1,40.3892,-2.1103,0.266,1,Zee
8366,170759,414727699,49.0469,0.5492,2.4482,-1,37.7139,0.0715,-0.496,1,Zee
8367,160957,48916833,58.5736,-1.3023,-3.1179,-1,34.6105,-0.792,0.0756,1,Zmumu
8368,172802,318428041,38.7305,-0.3981,-0.645,1,36.1451,-1.7564,1.5915,-1,Zee
8369,166782,424969493,42.1943,2.2792,-2.1105,-1,46.5086,1.0664,1.1278,1,Zee
8370,173381,162667835,26.2534,-1.2153,2.0889,1,27.0871,1.0108,-1.1342,-1,Zmumu
8371,163589,28948086,30.9009,-1.0459,-1.9628,-1,23.0326,1.2468,1.3085,1,Zmumu
8372,167098,325451041,37.7461,-0.3654,-1.7301,-1,31.7153,-1.5873,1.3532,1,Zee
8373,167830,98259286,33.2843,2.2288,0.946,-1,53.9436,0.508,-1.9345,-1,Zee
8374,163332,315162923,43.6994,1.7292,0.9767,1,42.5169,2.008,-1.4219,1,Zee
8375,173692,321997430,22.2491,-1.552,2.9204,-1,11.1679,1.2562,-0.9169,1,Zmumu
8376,160957,193589975,26.8076,1.9436,0.4081,1,15.0629,-0.877,-2.9576,-1,Zmumu
8377,173692,1219865930,25.2188,-2.0508,1.5768,-1,29.3031,0.107,-1.5936,1,Zmumu
8378,166438,611644191,65.6324,2.4605,-0.2157,-1,39.549,1.8943,3.0695,-1,Zee
8379,166922,75638543,48.807,1.7205,0.0833,-1,45.0214,2.266,-2.6257,-1,Zee
8380,173381,192970836,46.1516,0.0512,-1.6413,-1,42.7206,0.5755,1.5154,1,Zmumu
8381,173692,330852176,48.9908,-1.2892,-1.6547,-1,39.0939,-0.8505,1.4621,1,Zmumu
8382,170759,423706917,26.4621,1.3167,2.4138,-1,51.2775,0.688,-1.0596,1,Zee
8383,166438,805868913,37.9254,0.392,-1.6891,1,36.2252,1.8467,1.6976,-1,Zee
8384,167740,102000020,51.3174,0.6955,-0.6596,1,40.0966,0.4447,2.6179,-1,Zee
8385,172952,316288848,28.9183,2.1586,1.6357,1,25.0915,0.7732,-1.1868,1,Zee
8386,167913,11896298,29.7711,-0.5211,-0.4747,1,44.3574,0.9978,1.797,-1,Zee
8387,163796,123865012,33.1869,1.5435,0.4919,-1,34.4387,-0.0893,-2.6237,1,Zmumu
8388,166438,807968564,43.2924,-1.7348,-2.116,-1,40.4155,-1.1495,0.8738,1,Zee
8389,172163,185355439,34.97,-0.6541,2.7309,-1,54.6156,-1.427,0.6185,1,Zee
8390,166701,675317748,43.2426,0.9415,0.7966,1,46.2839,0.1231,-2.6101,-1,Zmumu
8391,166033,513086808,44.9407,0.0075,-2.5954,-1,47.7766,-0.4945,0.4074,1,Zmumu
8392,166033,473627156,37.0337,1.5177,1.654,1,8.4804,-0.8,-1.8108,1,Zmumu
8393,172014,205942225,42.0178,0.4735,-1.1595,1,46.2596,1.0642,1.8572,-1,Zee
8394,172952,397247702,33.3427,-0.1934,-0.5853,-1,44.3097,-0.6982,2.6527,1,Zee
8395,173381,214724494,45.4837,-0.0367,-0.3545,-1,46.98,-0.2538,2.8029,1,Zmumu
8396,166923,170832735,55.354,0.1765,0.2144,-1,40.6876,0.1098,-3.0872,1,Zee
8397,171117,9595182,32.896,0.9513,-2.0106,-1,39.6489,-1.1409,0.2976,1,Zee
8398,166438,301288003,25.7715,2.0705,-0.0163,-1,66.3649,1.7419,1.981,1,Zee
8399,167807,1177409328,33.7198,1.8377,1.5958,-1,20.2681,-0.3612,-1.7389,1,Zmumu
8400,160957,16977927,15.4461,-1.4309,1.5549,-1,48.5545,0.5507,-1.8074,1,Zmumu
8401,165617,86959904,42.0644,0.0819,-2.3477,-1,54.7752,0.1442,1.2543,1,Zmumu
8402,173198,90145861,26.7655,-0.0129,-2.647,1,60.9696,-1.598,-0.0575,-1,Zee
8403,166784,28786753,14.8571,-0.5652,-2.7654,-1,50.9884,0.4937,0.5481,1,Zmumu
8404,167102,183765209,25.4015,-0.0736,-0.4615,1,35.9638,2.263,2.795,-1,Zee
8405,172952,358036933,43.5549,1.9164,-1.2544,-1,46.4384,1.8288,1.5296,1,Zee
8406,173381,180513554,42.3306,0.7669,-2.4161,-1,47.7824,0.174,0.527,1,Zmumu
8407,166784,14058301,34.3656,1.9123,-0.8953,1,29.3154,0.0549,-3.1305,-1,Zmumu
8408,166784,47208607,40.3781,-1.4058,1.4659,1,40.467,-0.3999,-1.9459,-1,Zmumu
8409,166784,51506064,42.654,0.5023,-2.624,-1,41.3754,-0.4385,0.3298,1,Zmumu
8410,163589,5509086,27.5246,-1.3629,-2.2929,-1,13.1229,2.0668,0.9818,1,Zmumu
8411,167102,297368090,52.2915,-1.7259,2.2521,-1,68.3618,-1.3149,-2.4411,1,Zmumu
8412,165617,108817206,48.0057,-1.311,-2.4358,-1,39.2828,-0.6648,0.5759,1,Zmumu
8413,173430,201978938,49.9112,-1.6141,0.3675,1,38.4895,-0.8222,-2.533,-1,Zmumu
8414,163286,112541044,34.0134,0.0769,-1.786,1,48.6909,-0.6412,1.6216,-1,Zee
8415,167830,72448676,44.0602,-2.0047,-0.8205,1,30.2136,-0.7799,2.3792,-1,Zee
8416,173198,83823358,70.6634,2.0092,-2.55,-1,45.6861,2.0458,0.7745,-1,Zee
8417,173381,259255149,34.2552,1.8527,-2.4026,-1,26.1503,0.2959,-0.3387,1,Zmumu
8418,163340,4528549,37.8743,-1.2028,2.9498,-1,37.7628,-0.3665,-0.1918,1,Zmumu
8419,165617,96323396,27.908,-2.1511,1.5452,-1,27.6733,-0.2891,-1.6566,1,Zmumu
8420,172952,559981374,37.5699,-1.2726,-0.4516,-1,38.4864,-0.0668,2.575,1,Zmumu
8421,172952,563146982,40.3601,0.2449,2.4527,-1,36.5303,-0.9,-0.7184,1,Zmumu
8422,172163,299978641,66.8799,0.0879,0.4456,1,30.9725,-0.1819,2.9297,-1,Zee
8423,167282,138549616,31.2605,0.6789,-0.2643,1,53.5005,2.2136,-2.5399,-1,Zee
8424,173692,1224951775,49.2244,0.7023,-1.2214,-1,47.7378,0.3589,1.1749,1,Zmumu
8425,172952,308140930,41.4433,0.192,2.1909,-1,35.9671,1.1061,-0.8903,1,Zee
8426,167830,72429667,42.3572,0.5092,-1.9806,-1,49.1819,0.4357,1.0475,1,Zee
8427,172802,254831404,32.1284,-1.2115,0.4714,1,30.6385,-1.995,-2.739,-1,Zee
8428,163332,332758472,42.6665,2.0685,1.8943,1,45.8942,1.9866,-1.2331,-1,Zee
8429,173692,562102475,46.607,0.1511,-0.473,-1,33.8679,-0.9023,2.3149,1,Zmumu
8430,172163,320139772,30.9252,0.3543,2.3952,-1,40.826,2.0116,-0.7767,1,Zee
8431,173381,224951618,36.5913,1.2938,-1.5213,1,16.1659,-0.7374,1.9636,-1,Zmumu
8432,167098,387236910,48.6706,-0.6303,1.6961,-1,27.9801,0.5574,-1.412,1,Zee
8433,173381,243955252,37.068,1.5929,1.6981,-1,39.6818,0.2546,-0.9666,1,Zmumu
8434,173692,331586588,36.9032,1.4284,1.5176,-1,34.7653,-0.0016,-1.9447,1,Zmumu
8435,163589,41370210,43.8651,-1.0397,0.1525,1,33.2303,0.2161,-2.9242,-1,Zmumu
8436,172163,501538789,49.9804,0.4143,-2.6125,1,36.1744,1.2249,0.6137,-1,Zee
8437,172163,322884024,39.9554,0.4875,2.1927,-1,38.6646,0.743,-1.4775,1,Zee
8438,166782,425001016,40.0249,-0.0568,2.4165,-1,41.1394,1.8457,2.5667,1,Zee
8439,165617,114160791,142.035,-0.4792,-0.9747,-1,45.8664,-0.5645,0.2527,1,Zmumu
8440,173381,170150919,47.9484,-0.9217,1.0738,1,35.9811,0.2542,-1.4589,-1,Zmumu
8441,167807,1174947456,41.1226,-2.211,1.0046,1,43.3169,-1.4544,-2.0603,-1,Zmumu
8442,163385,42816775,41.5448,-2.0654,-0.711,-1,42.5877,-1.2922,2.396,1,Zee
8443,167740,101357595,33.1824,-0.383,0.5739,1,78.7221,0.3486,-2.4292,-1,Zee
8444,171484,272112833,38.3405,-0.041,1.583,1,44.9463,-1.062,-1.5667,-1,Zee
8445,173692,319710823,58.5473,-0.4964,-1.2308,-1,36.6513,0.1844,1.0024,1,Zmumu
8446,172952,563835874,35.6574,-1.3446,1.132,-1,38.7727,0.2013,-2.0334,1,Zmumu
8447,166784,46458066,38.7093,-0.3241,-0.5049,1,45.0046,0.5496,2.7146,-1,Zmumu
8448,173389,690315533,70.0783,0.6563,-1.4496,-1,40.7848,1.0429,2.1269,-1,Zee
8449,172163,318035083,30.3613,0.1633,-3.1117,-1,43.1633,-1.2666,0.5613,1,Zee
8450,173692,328150097,42.1444,-1.5548,-3.0433,1,48.1546,-1.0464,0.0658,-1,Zmumu
8451,163589,26958571,22.1982,1.4626,-2.794,1,54.0966,-0.112,-0.4814,-1,Zmumu
8452,173406,224914888,25.5596,-1.5636,2.7427,1,43.599,-0.8495,0.1425,-1,Zee
8453,165617,116163982,66.2826,1.184,-1.3628,-1,32.389,1.1664,1.8379,1,Zmumu
8454,166895,138819856,54.2358,1.4031,-1.4048,-1,47.1664,-0.1686,-2.1736,1,Zmumu
8455,173406,207107852,69.6077,-0.0871,0.9345,1,41.5211,-0.544,-1.847,-1,Zee
8456,166895,117248288,17.8519,-1.3263,-0.2132,-1,27.2372,1.3436,2.7993,1,Zmumu
8457,166049,231044041,32.8859,0.2131,-2.8317,-1,26.6775,-0.1644,0.3794,1,Zee
8458,167807,1078000956,29.4849,0.7866,0.0147,-1,68.3515,0.037,2.3218,1,Zmumu
8459,167102,365490808,37.8593,-0.9376,2.4181,-1,33.6305,0.294,-0.6734,1,Zmumu
8460,163817,672725261,34.7843,0.89,-0.4271,-1,33.8602,1.2129,2.7831,-1,Zee
8461,173692,379203942,45.6211,-0.2619,-1.8074,-1,43.6689,-0.0651,1.3089,1,Zmumu
8462,167102,335986432,19.7322,-2.3689,1.0848,-1,14.2176,0.5467,-1.8479,1,Zmumu
8463,163589,6320561,45.1146,1.7468,-1.77,1,25.9692,0.2145,1.8043,-1,Zmumu
8464,170759,408267608,37.8878,-1.2303,-2.9402,1,33.3584,-2.3306,0.2274,-1,Zee
8465,166784,24774063,19.7539,-1.9717,1.9888,-1,55.7775,-1.3195,-0.5056,1,Zmumu
8466,171117,14512230,33.4074,-0.7973,1.6122,1,50.0549,-1.1655,-1.5889,-1,Zee
8467,173692,369968328,39.1627,0.6239,-1.2551,1,34.1788,-0.86,1.9845,-1,Zmumu
8468,172163,318172000,34.4006,-0.4385,2.9973,-1,39.9682,0.5579,-0.1392,1,Zee
8469,167830,229255610,31.4152,1.3962,0.5615,-1,27.8166,-1.073,-3.1126,1,Zee
8470,173692,375481405,36.7338,1.926,-2.214,1,20.503,0.6381,1.1549,-1,Zmumu
8471,173692,573914814,30.2555,-1.9351,-1.9041,1,33.5994,-0.1394,1.2563,-1,Zmumu
8472,166784,32662843,36.0954,1.0373,1.004,1,27.7553,-0.7371,-1.3491,-1,Zmumu
8473,173389,506593648,37.7609,-0.2199,1.3635,1,42.3255,0.6821,-0.9926,-1,Zee
8474,166033,513585031,39.0267,1.2951,-1.5096,-1,54.5327,0.9614,2.2941,1,Zmumu
8475,167830,97082614,27.7124,-2.3564,2.1144,1,37.8861,-2.3453,-1.0513,-1,Zee
8476,167913,255201334,60.0038,-2.2364,0.7877,-1,34.0868,-2.3644,-2.4594,1,Zee
8477,166701,686129387,27.318,0.5859,-2.4897,-1,64.5935,0.8016,0.154,1,Zmumu
8478,173692,1211084416,59.7071,1.1472,-1.6675,-1,37.683,0.8834,2.517,1,Zmumu
8479,165617,141495660,50.8446,-1.1913,1.7538,-1,28.3863,0.1096,-1.4431,1,Zmumu
8480,166033,462162687,54.1329,0.0749,-0.8943,1,41.0235,0.1882,2.7782,-1,Zmumu
8481,167102,346773275,12.5969,1.6425,-2.1882,-1,25.5158,-0.8573,2.1749,1,Zmumu
8482,166895,149662787,30.0511,0.1142,2.2454,1,71.9529,-0.877,0.307,-1,Zmumu
8483,167098,262498555,29.2114,-2.4382,-1.4655,1,43.0825,-0.7067,2.4483,-1,Zee
8484,173198,1054632909,25.8571,-1.7842,2.1355,1,35.6254,-2.0086,-1.0978,1,Zee
8485,173692,337992499,35.8699,-2.0548,2.3125,1,59.4139,-2.4175,-1.0293,-1,Zmumu
8486,166784,77228261,29.6788,0.1057,1.6782,-1,64.3416,0.8021,-1.337,1,Zmumu
8487,173389,507182185,32.5478,0.3558,1.5627,1,35.4355,1.9036,-1.8905,-1,Zee
8488,163817,689540431,29.6711,1.6542,1.9666,1,33.0788,2.3847,-0.4191,1,Zee
8489,166895,105653192,39.0838,1.4481,-0.8074,-1,34.8504,0.3493,2.7412,1,Zmumu
8490,163796,103509478,44.4561,-0.2665,-0.2196,1,29.0746,0.3546,2.8385,-1,Zmumu
8491,170759,416233465,31.2032,-1.1789,-0.3341,-1,43.9101,-2.0877,3.008,1,Zee
8492,166895,58475490,32.0289,-2.0446,0.1384,1,31.4028,-0.4177,-2.8833,-1,Zmumu
8493,163297,113153380,43.1149,-1.0026,1.8659,1,31.2428,0.397,-1.5613,-1,Zee
8494,166895,112987751,26.3724,1.9373,-2.2552,1,27.3136,-0.1058,0.9541,-1,Zmumu
8495,166033,477224235,50.5985,0.7148,-0.2949,-1,46.3106,0.245,2.5839,1,Zmumu
8496,167913,181531965,34.5277,1.3627,1.0905,-1,61.4843,1.6083,-1.8573,1,Zee
8497,173692,309667686,33.9073,-1.3495,-3.0191,-1,14.1675,1.5399,-0.7359,1,Zmumu
8498,166784,10771241,57.0287,0.6526,-1.0004,-1,48.3975,0.2819,1.1241,1,Zmumu
8499,167098,278829133,26.0006,1.6864,2.3827,-1,57.894,2.1694,-0.4708,1,Zee
8500,165570,198218374,43.7161,0.2452,-0.9069,1,40.5192,-0.4719,2.3393,-1,Zee
8501,166784,17760822,41.6946,-1.0574,0.3119,-1,47.2103,-0.5988,-2.7696,1,Zmumu
8502,165570,28646240,27.8788,-1.425,-0.4918,-1,25.4322,0.9957,2.6453,1,Zee
8503,173198,1047697320,38.2888,0.9149,1.8521,1,33.2208,2.4184,-1.2536,-1,Zee
8504,166033,510456548,6.5959,-1.8469,-2.068,-1,23.5692,1.4706,1.5286,1,Zmumu
8505,163297,112077341,36.546,-0.2147,-1.8858,-1,25.6677,-2.4808,2.0026,1,Zee
8506,165570,288170055,72.5857,-2.1708,0.2718,-1,25.3347,-1.751,1.7424,-1,Zee
8507,173381,252850607,56.8254,-2.199,-3.1034,-1,40.0985,-0.6385,2.4254,1,Zmumu
8508,166438,809268082,25.7407,0.5814,0.8706,-1,29.7383,2.115,-2.0151,1,Zee
8509,173692,610927490,49.4758,0.7542,-2.1228,-1,47.6964,0.1158,1.4253,1,Zmumu
8510,166033,442061701,52.8315,0.3013,-3.0344,-1,36.5876,0.8264,0.2482,1,Zmumu
8511,173381,156345545,41.0957,1.1418,0.1529,-1,36.3176,-0.2722,-2.4356,1,Zmumu
8512,165548,660152921,41.3155,-1.1779,-1.4896,-1,40.2902,0.4854,1.7829,1,Zmumu
8513,166033,489951554,24.3359,1.9176,2.9619,1,32.5735,-0.1539,0.1305,-1,Zmumu
8514,173406,225866042,45.1864,-0.8116,-0.302,1,87.0587,-1.6775,0.9349,-1,Zee
8515,167102,361289042,50.7556,0.9188,-1.9971,1,49.4105,1.0084,1.1188,-1,Zmumu
8516,167102,296444110,25.0019,-2.2882,1.1193,-1,31.6163,-0.1321,-2.7255,1,Zmumu
8517,167830,300851667,29.8605,-1.5339,-0.9415,1,37.6017,0.3332,2.3513,1,Zee
8518,173381,168209777,40.4004,2.0673,2.8464,-1,44.5906,0.9893,-0.9474,1,Zmumu
8519,167098,322413380,41.7637,0.2919,-1.5467,-1,40.4728,0.6682,1.5879,1,Zee
8520,163589,41916482,29.3796,1.2977,-0.2459,-1,20.6694,-0.7518,2.3117,-1,Zmumu
8521,172630,133659996,27.8175,-1.9895,2.3844,1,34.3746,-1.9881,-0.748,-1,Zee
8522,167807,1086100539,36.7188,0.4801,2.9584,-1,53.0071,0.5915,-0.194,1,Zmumu
8523,163738,145949354,31.0047,-1.3101,-2.521,-1,45.2309,-1.6836,0.8409,-1,Zee
8524,166049,231388454,32.8183,0.2443,1.9079,-1,61.8025,-0.6447,-0.7642,-1,Zee
8525,165617,151184211,73.5282,1.936,0.4501,-1,33.1218,0.679,-1.0312,1,Zmumu
8526,165570,81924936,42.7652,0.5695,-2.7569,1,47.9801,0.335,0.3244,-1,Zee
8527,166841,851667137,39.5806,-1.2609,-3.1166,-1,29.253,0.4692,0.1995,1,Zee
8528,173406,206225317,31.7084,1.8573,1.63,1,32.5892,2.1794,-1.4293,-1,Zee
8529,173692,1216467406,19.6266,-1.0639,-3.1414,-1,76.89,-0.1979,0.6891,-1,Zmumu
8530,173406,199182876,49.1952,0.6882,0.3319,1,52.1336,0.1482,-2.5949,-1,Zee
8531,167102,273864710,47.0382,1.2456,0.6266,-1,28.0258,-0.163,2.914,1,Zmumu
8532,166049,233770146,47.2381,0.2726,0.159,1,46.8557,-0.1949,-3.0727,-1,Zee
8533,166890,252548070,33.1173,-2.0222,0.0636,-1,32.738,-2.474,-2.9912,1,Zee
8534,167830,330880170,31.3082,0.8514,1.6754,-1,34.935,0.5958,-1.5085,1,Zee
8535,167102,188959443,26.4286,-0.2987,1.8564,1,42.8487,-1.9295,-0.9989,1,Zee
8536,166438,302051152,67.6407,-0.7972,1.5374,-1,30.8837,-0.6245,-1.2874,-1,Zee
8537,166895,156954851,39.7469,-0.0592,-2.8572,-1,47.0192,0.1109,0.0834,1,Zmumu
8538,166895,90146282,23.1184,1.0395,-1.7721,-1,35.3364,-0.5431,1.764,1,Zmumu
8539,167830,345360964,42.6725,0.5808,1.5001,1,42.8667,-0.0626,-1.5236,-1,Zee
8540,166033,1121985201,42.8246,1.6356,-1.6994,-1,20.4098,-0.3839,1.2427,1,Zmumu
8541,166922,553959366,31.2484,0.7489,1.8445,1,44.5398,1.9114,-1.418,-1,Zee
8542,166438,444567113,44.6437,-1.967,2.5281,1,41.0522,-1.2043,-0.6843,-1,Zmumu
8543,166895,117956144,39.5901,-0.395,-0.4313,-1,29.2236,-0.8844,2.6049,1,Zmumu
8544,167830,301153227,30.689,0.6005,-2.1786,1,33.2368,2.1239,1.0355,1,Zee
8545,160957,180651060,46.092,1.8,0.0429,1,36.0034,1.0311,-2.7047,-1,Zmumu
8546,166784,127325581,43.6359,-1.3015,0.3145,1,38.0651,-0.2112,2.9922,-1,Zmumu
8547,167830,71471462,40.1993,-1.2764,-0.627,-1,30.483,0.279,2.6173,1,Zee
8548,173692,532955689,38.66,1.2133,-1.368,-1,44.3809,2.087,1.6284,1,Zmumu
8549,171876,418908651,26.975,-1.9903,-2.0536,-1,43.8092,-2.3415,1.0901,-1,Zee
8550,173381,174776663,45.5329,0.682,1.9055,1,47.3542,0.173,-0.9581,-1,Zmumu
8551,166923,113718158,57.2833,1.5911,-1.639,1,49.8499,2.0383,1.555,-1,Zee
8552,173692,610589901,32.1391,-1.4319,1.4832,-1,45.2009,-0.2497,-1.54,1,Zmumu
8553,167282,144313721,31.4014,-0.6503,2.1737,-1,32.3771,1.0376,-0.9406,1,Zee
8554,172014,110304182,72.0653,1.6938,2.4141,1,28.9505,1.6483,-1.1994,-1,Zee
8555,166922,77800790,30.0286,-0.6473,1.2256,1,31.6966,1.2284,-1.7839,-1,Zee
8556,172163,566078618,34.3677,0.2825,-2.8124,1,38.5481,1.2017,0.4471,-1,Zee
8557,173381,223780683,46.3773,-0.9627,-2.677,1,40.7993,-0.5374,0.7195,-1,Zmumu
8558,166033,437032548,28.4576,1.1117,1.6492,1,30.1501,-0.877,-1.6888,-1,Zmumu
8559,172802,319754673,44.7731,-0.5064,0.9152,1,46.2498,-0.8306,-2.2689,-1,Zee
8560,166033,486317332,46.6754,1.2159,-1.537,-1,14.9638,-0.7247,1.5802,1,Zmumu
8561,166888,261454552,47.7269,-1.6317,-0.8502,1,41.5381,-2.2216,2.4441,-1,Zee
8562,173692,614401550,41.9576,0.2285,2.1591,1,43.7264,0.8788,-1.0582,-1,Zmumu
8563,166895,121598308,43.8298,-1.1219,-0.825,-1,16.1615,1.2111,1.3617,1,Zmumu
8564,167740,106482126,37.3352,0.5228,-0.7385,1,41.4017,-0.5577,2.3531,-1,Zee
8565,173406,224498353,40.8374,0.8758,1.3904,-1,42.6468,1.2559,-1.6306,1,Zee
8566,166438,630549773,37.4807,-1.7607,-0.8839,-1,43.0465,-0.9294,2.2788,1,Zmumu
8567,163286,112809953,31.3825,-1.3672,1.1497,-1,51.2533,-0.2099,-2.8327,1,Zee
8568,165570,79274513,30.9002,-0.9551,-1.8308,1,39.9006,-2.3269,0.9638,-1,Zee
8569,163297,112288913,48.7003,-2.0539,1.3962,-1,29.0559,-1.341,-1.8308,1,Zee
8570,163817,672758397,39.9547,2.3712,-1.8408,-1,43.0824,1.6932,1.2767,1,Zee
8571,167102,277491292,39.5673,-1.3301,2.0784,-1,50.2478,-0.9364,-0.4286,1,Zmumu
8572,171117,11844175,29.0802,0.1513,-0.6359,1,29.106,2.0722,2.272,-1,Zee
8573,165570,289350407,39.1262,-1.9401,-0.751,1,38.3426,-1.5781,3.1244,-1,Zee
8574,166033,442065912,39.4406,-0.9334,2.7368,-1,46.1738,-0.2828,-0.3098,1,Zmumu
8575,173381,183973003,50.768,1.9688,2.544,-1,35.8251,0.6614,-1.7426,1,Zmumu
8576,170759,420064847,49.431,0.5278,-1.975,-1,39.8777,0.8877,1.3572,1,Zee
8577,167807,1081573335,30.238,1.5321,-0.0204,-1,55.1878,0.5675,2.5172,1,Zmumu
8578,165570,121576616,34.6017,-0.0916,0.1877,1,65.1914,-0.2193,-2.6151,-1,Zee
8579,167830,351730387,28.2574,1.9751,-0.0936,-1,55.0274,0.6104,2.4807,1,Zee
8580,167807,1098754364,44.5528,-0.9703,2.8912,-1,45.4544,-0.9624,-0.1991,1,Zmumu
8581,173389,683394008,41.6768,-0.837,-2.0151,1,41.9095,0.049,1.0599,-1,Zee
8582,167830,351427989,32.5765,-0.754,-1.4841,-1,35.0628,0.8704,1.7966,1,Zee
8583,173381,166621115,53.6196,1.6532,2.2044,-1,28.9908,1.8031,-0.9622,1,Zmumu
8584,172014,107878982,28.6727,-0.1866,-0.7675,1,42.9754,1.334,2.5313,-1,Zee
8585,172014,207994556,37.6566,-0.4338,2.7599,-1,47.8647,-0.1217,-0.4624,1,Zee
8586,167913,15597510,27.949,-0.1266,-2.16,1,34.1406,2.2565,0.8994,-1,Zee
8587,167830,227513728,35.9063,-0.6667,2.0362,1,35.685,-2.2582,-1.0637,-1,Zee
8588,167830,304181308,40.6338,-2.074,-2.6121,1,38.7887,-1.1425,0.4824,-1,Zee
8589,166438,809207584,36.4378,-0.2849,-0.8221,-1,37.3806,-1.5593,2.3737,1,Zee
8590,173692,350633653,37.5407,1.2166,-0.1312,-1,37.2525,-0.018,2.9711,1,Zmumu
8591,166784,43197118,21.3208,-2.308,-2.6963,1,26.0118,0.2221,0.1828,-1,Zmumu
8592,171484,260176571,48.1432,0.0098,0.2353,-1,36.5472,-0.8487,-2.7269,1,Zee
8593,165570,78841376,42.1516,1.0074,-1.0969,1,46.0998,1.9666,2.1483,-1,Zee
8594,173692,355414005,42.9194,0.3772,3.0966,-1,47.983,0.015,0.0695,1,Zmumu
8595,166888,260578760,43.8383,-0.2211,-0.9633,1,43.5673,0.2921,2.1654,-1,Zee
8596,163817,613547024,45.8201,1.6969,-0.9559,-1,55.0972,2.1902,2.383,-1,Zee
8597,167102,345350734,50.5514,1.5145,3.0652,-1,23.1498,-0.1522,-0.9845,1,Zmumu
8598,167098,317197088,37.707,0.2028,0.6487,-1,89.0739,-0.3481,3.0282,1,Zee
8599,166895,427359463,47.6153,0.6639,2.2928,1,44.0458,0.818,-0.7889,-1,Zmumu
8600,173692,750712469,36.3486,-1.4274,-1.1009,1,60.2909,-1.9156,2.4886,-1,Zmumu
8601,171876,569013169,34.679,1.3917,-1.0677,1,49.0842,2.4261,1.7133,-1,Zee
8602,173692,306547334,19.6919,-0.9789,-0.689,-1,24.494,1.0745,2.8636,1,Zmumu
8603,166438,296391857,37.606,0.8914,-2.2079,-1,55.2273,-0.2019,1.7429,1,Zee
8604,173692,300398734,47.7182,1.0267,-0.491,1,37.5827,0.1849,2.7352,-1,Zmumu
8605,167740,103357211,32.9496,-0.6417,-1.7494,-1,61.2584,0.6808,1.4434,-1,Zee
8606,173389,689868508,39.5558,-2.0113,-1.4278,1,50.3345,-2.3334,2.3246,-1,Zee
8607,173430,188429109,33.6924,-0.7566,-2.6652,1,33.2251,0.8881,0.8402,-1,Zmumu
8608,167830,117534509,38.9327,2.0353,1.4267,1,54.8994,2.5513,-1.8533,-1,Zee
8609,173406,224549095,34.3426,-2.0082,1.5781,-1,55.4809,-2.5185,-1.077,1,Zee
8610,163297,108571786,37.361,-1.1281,-2.209,1,39.6194,-2.4538,1.5292,-1,Zee
8611,165548,623166312,41.3308,1.9304,1.79,1,40.9598,1.1545,-1.516,-1,Zmumu
8612,173692,361837356,45.1848,-0.4341,-1.4908,1,45.0286,-0.104,1.6502,-1,Zmumu
8613,172630,130167812,25.6185,-0.3294,-2.4135,1,59.5227,0.9161,0.9006,-1,Zee
8614,167830,121360652,32.1756,-0.8415,0.7479,-1,58.8406,-1.6317,-2.3376,-1,Zee
